AnoReferencia;NomeMunicipio;NomeUnidadeEscolar;Curso;AnoFase;Idade;QuantidadeMatriculas
2018;Alcinopolis;EE PROFª. ROMILDA COSTA CARNEIRO;Ensino Fundamental;7º Ano;13;3
2018;Alcinopolis;EE PROFª. ROMILDA COSTA CARNEIRO;Ensino Fundamental;7º Ano;14;2
2018;Alcinopolis;EE PROFª. ROMILDA COSTA CARNEIRO;Ensino Fundamental;7º Ano;15;5
2018;Alcinopolis;EE PROFª. ROMILDA COSTA CARNEIRO;Ensino Fundamental;7º Ano;16;4
2018;Alcinopolis;EE PROFª. ROMILDA COSTA CARNEIRO;Ensino Fundamental;7º Ano;17;1
2018;Alcinopolis;EE PROFª. ROMILDA COSTA CARNEIRO;Ensino Fundamental;7º Ano;18;3
2018;Alcinopolis;EE PROFª. ROMILDA COSTA CARNEIRO;Ensino Fundamental;7º Ano;20;1
2018;Alcinopolis;EE PROFª. ROMILDA COSTA CARNEIRO;Ensino Fundamental;7º Ano;21;1
2018;Alcinopolis;EE PROFª. ROMILDA COSTA CARNEIRO;Ensino Fundamental;7º Ano;22;1
2018;Alcinopolis;EE PROFª. ROMILDA COSTA CARNEIRO;Ensino Fundamental;8º Ano;12;2
2018;Alcinopolis;EE PROFª. ROMILDA COSTA CARNEIRO;Ensino Fundamental;8º Ano;13;15
2018;Alcinopolis;EE PROFª. ROMILDA COSTA CARNEIRO;Ensino Fundamental;8º Ano;14;6
2018;Alcinopolis;EE PROFª. ROMILDA COSTA CARNEIRO;Ensino Fundamental;8º Ano;15;3
2018;Alcinopolis;EE PROFª. ROMILDA COSTA CARNEIRO;Ensino Fundamental;8º Ano;16;3
2018;Alcinopolis;EE PROFª. ROMILDA COSTA CARNEIRO;Ensino Fundamental;8º Ano;17;3
2018;Alcinopolis;EE PROFª. ROMILDA COSTA CARNEIRO;Ensino Fundamental;8º Ano;18;2
2018;Alcinopolis;EE PROFª. ROMILDA COSTA CARNEIRO;Ensino Fundamental;8º Ano;47;1
2018;Alcinopolis;EE PROFª. ROMILDA COSTA CARNEIRO;Ensino Fundamental;9º Ano;13;4
2018;Alcinopolis;EE PROFª. ROMILDA COSTA CARNEIRO;Ensino Fundamental;9º Ano;14;8
2018;Alcinopolis;EE PROFª. ROMILDA COSTA CARNEIRO;Ensino Fundamental;9º Ano;15;9
2018;Alcinopolis;EE PROFª. ROMILDA COSTA CARNEIRO;Ensino Fundamental;9º Ano;16;5
2018;Alcinopolis;EE PROFª. ROMILDA COSTA CARNEIRO;Ensino Fundamental;9º Ano;17;2
2018;Alcinopolis;EE PROFª. ROMILDA COSTA CARNEIRO;Ensino Fundamental;9º Ano;21;1
2018;Alcinopolis;EE PROFª. ROMILDA COSTA CARNEIRO;Ensino Fundamental;9º Ano;22;1
2018;Alcinopolis;EE PROFª. ROMILDA COSTA CARNEIRO;Ensino Fundamental;9º Ano;25;1
2018;Alcinopolis;EE PROFª. ROMILDA COSTA CARNEIRO;Ensino Fundamental;9º Ano;28;1
2018;Alcinopolis;EE PROFª. ROMILDA COSTA CARNEIRO;Ensino Médio;1º Ano;14;10
2018;Alcinopolis;EE PROFª. ROMILDA COSTA CARNEIRO;Ensino Médio;1º Ano;15;16
2018;Alcinopolis;EE PROFª. ROMILDA COSTA CARNEIRO;Ensino Médio;1º Ano;16;10
2018;Alcinopolis;EE PROFª. ROMILDA COSTA CARNEIRO;Ensino Médio;1º Ano;17;5
2018;Alcinopolis;EE PROFª. ROMILDA COSTA CARNEIRO;Ensino Médio;1º Ano;18;5
2018;Alcinopolis;EE PROFª. ROMILDA COSTA CARNEIRO;Ensino Médio;1º Ano;19;4
2018;Alcinopolis;EE PROFª. ROMILDA COSTA CARNEIRO;Ensino Médio;1º Ano;20;2
2018;Alcinopolis;EE PROFª. ROMILDA COSTA CARNEIRO;Ensino Médio;1º Ano;21;1
2018;Alcinopolis;EE PROFª. ROMILDA COSTA CARNEIRO;Ensino Médio;1º Ano;22;1
2018;Alcinopolis;EE PROFª. ROMILDA COSTA CARNEIRO;Ensino Médio;1º Ano;24;1
2018;Alcinopolis;EE PROFª. ROMILDA COSTA CARNEIRO;Ensino Médio;1º Ano;25;1
2018;Alcinopolis;EE PROFª. ROMILDA COSTA CARNEIRO;Ensino Médio;1º Ano;31;1
2018;Alcinopolis;EE PROFª. ROMILDA COSTA CARNEIRO;Ensino Médio;1º Ano;32;1
2018;Alcinopolis;EE PROFª. ROMILDA COSTA CARNEIRO;Ensino Médio;1º Ano;35;1
2018;Alcinopolis;EE PROFª. ROMILDA COSTA CARNEIRO;Ensino Médio;2º Ano;15;15
2018;Alcinopolis;EE PROFª. ROMILDA COSTA CARNEIRO;Ensino Médio;2º Ano;16;23
2018;Alcinopolis;EE PROFª. ROMILDA COSTA CARNEIRO;Ensino Médio;2º Ano;17;8
2018;Alcinopolis;EE PROFª. ROMILDA COSTA CARNEIRO;Ensino Médio;2º Ano;18;4
2018;Alcinopolis;EE PROFª. ROMILDA COSTA CARNEIRO;Ensino Médio;2º Ano;21;1
2018;Alcinopolis;EE PROFª. ROMILDA COSTA CARNEIRO;Ensino Médio;2º Ano;22;1
2018;Alcinopolis;EE PROFª. ROMILDA COSTA CARNEIRO;Ensino Médio;2º Ano;27;1
2018;Alcinopolis;EE PROFª. ROMILDA COSTA CARNEIRO;Ensino Médio;2º Ano;28;1
2018;Alcinopolis;EE PROFª. ROMILDA COSTA CARNEIRO;Ensino Médio;2º Ano;29;1
2018;Alcinopolis;EE PROFª. ROMILDA COSTA CARNEIRO;Ensino Médio;2º Ano;30;1
2018;Alcinopolis;EE PROFª. ROMILDA COSTA CARNEIRO;Ensino Médio;2º Ano;35;1
2018;Alcinopolis;EE PROFª. ROMILDA COSTA CARNEIRO;Ensino Médio;3º Ano;16;5
2018;Alcinopolis;EE PROFª. ROMILDA COSTA CARNEIRO;Ensino Médio;3º Ano;17;7
2018;Alcinopolis;EE PROFª. ROMILDA COSTA CARNEIRO;Ensino Médio;3º Ano;18;8
2018;Alcinopolis;EE PROFª. ROMILDA COSTA CARNEIRO;Ensino Médio;3º Ano;19;4
2018;Alcinopolis;EE PROFª. ROMILDA COSTA CARNEIRO;Ensino Médio;3º Ano;20;3
2018;Alcinopolis;EE PROFª. ROMILDA COSTA CARNEIRO;Ensino Médio;3º Ano;25;1
2018;Alcinopolis;EE PROFª. ROMILDA COSTA CARNEIRO;Ensino Médio;3º Ano;27;2
2018;Alcinopolis;EE PROFª. ROMILDA COSTA CARNEIRO;Ensino Médio;3º Ano;29;1
2018;Alcinopolis;EE PROFª. ROMILDA COSTA CARNEIRO;Ensino Médio;3º Ano;30;2
2018;Alcinopolis;EE PROFª. ROMILDA COSTA CARNEIRO;Ensino Médio;3º Ano;34;1
2018;Alcinopolis;EE PROFª. ROMILDA COSTA CARNEIRO;Ensino Médio;3º Ano;35;1
2018;Alcinopolis;EE PROFª. ROMILDA COSTA CARNEIRO;Ensino Médio;3º Ano;36;1
2018;Amambai;CENTRO DE EDUCAÇÃO PROFISSIONAL EZEQUIEL FERREIRA LIMA-EXT. ESTABELECIMENTO PENAL DE AMAMBAI;Curso Barbeiro - FIC Presencial;Módulo I;20;1
2018;Amambai;CENTRO DE EDUCAÇÃO PROFISSIONAL EZEQUIEL FERREIRA LIMA-EXT. ESTABELECIMENTO PENAL DE AMAMBAI;Curso Barbeiro - FIC Presencial;Módulo I;21;1
2018;Amambai;CENTRO DE EDUCAÇÃO PROFISSIONAL EZEQUIEL FERREIRA LIMA-EXT. ESTABELECIMENTO PENAL DE AMAMBAI;Curso Barbeiro - FIC Presencial;Módulo I;23;1
2018;Amambai;CENTRO DE EDUCAÇÃO PROFISSIONAL EZEQUIEL FERREIRA LIMA-EXT. ESTABELECIMENTO PENAL DE AMAMBAI;Curso Barbeiro - FIC Presencial;Módulo I;24;1
2018;Amambai;CENTRO DE EDUCAÇÃO PROFISSIONAL EZEQUIEL FERREIRA LIMA-EXT. ESTABELECIMENTO PENAL DE AMAMBAI;Curso Barbeiro - FIC Presencial;Módulo I;25;1
2018;Amambai;CENTRO DE EDUCAÇÃO PROFISSIONAL EZEQUIEL FERREIRA LIMA-EXT. ESTABELECIMENTO PENAL DE AMAMBAI;Curso Barbeiro - FIC Presencial;Módulo I;26;1
2018;Amambai;CENTRO DE EDUCAÇÃO PROFISSIONAL EZEQUIEL FERREIRA LIMA-EXT. ESTABELECIMENTO PENAL DE AMAMBAI;Curso Barbeiro - FIC Presencial;Módulo I;27;3
2018;Amambai;CENTRO DE EDUCAÇÃO PROFISSIONAL EZEQUIEL FERREIRA LIMA-EXT. ESTABELECIMENTO PENAL DE AMAMBAI;Curso Barbeiro - FIC Presencial;Módulo I;29;1
2018;Amambai;CENTRO DE EDUCAÇÃO PROFISSIONAL EZEQUIEL FERREIRA LIMA-EXT. ESTABELECIMENTO PENAL DE AMAMBAI;Curso Barbeiro - FIC Presencial;Módulo I;30;1
2018;Amambai;CENTRO DE EDUCAÇÃO PROFISSIONAL EZEQUIEL FERREIRA LIMA-EXT. ESTABELECIMENTO PENAL DE AMAMBAI;Curso Barbeiro - FIC Presencial;Módulo I;31;2
2018;Amambai;CENTRO DE EDUCAÇÃO PROFISSIONAL EZEQUIEL FERREIRA LIMA-EXT. ESTABELECIMENTO PENAL DE AMAMBAI;Curso Barbeiro - FIC Presencial;Módulo I;33;1
2018;Amambai;CENTRO DE EDUCAÇÃO PROFISSIONAL EZEQUIEL FERREIRA LIMA-EXT. ESTABELECIMENTO PENAL DE AMAMBAI;Curso Barbeiro - FIC Presencial;Módulo I;35;1
2018;Amambai;CENTRO DE EDUCAÇÃO PROFISSIONAL EZEQUIEL FERREIRA LIMA-EXT. ESTABELECIMENTO PENAL DE AMAMBAI;Curso Barbeiro - FIC Presencial;Módulo I;39;1
2018;Amambai;CENTRO DE EDUCAÇÃO PROFISSIONAL EZEQUIEL FERREIRA LIMA-EXT. ESTABELECIMENTO PENAL DE AMAMBAI;Curso Barbeiro - FIC Presencial;Módulo I;47;1
2018;Amambai;EE CEL. FELIPE DE BRUM;Curso Técnico em Informática - Integrado ao Ensino Médio;1º Ano;14;5
2018;Amambai;EE CEL. FELIPE DE BRUM;Curso Técnico em Informática - Integrado ao Ensino Médio;1º Ano;15;7
2018;Amambai;EE CEL. FELIPE DE BRUM;Curso Técnico em Informática - Integrado ao Ensino Médio;1º Ano;16;8
2018;Amambai;EE CEL. FELIPE DE BRUM;Curso Técnico em Informática - Integrado ao Ensino Médio;1º Ano;17;2
2018;Amambai;EE CEL. FELIPE DE BRUM;Curso Técnico em Informática - Integrado ao Ensino Médio;2º Ano;14;2
2018;Amambai;EE CEL. FELIPE DE BRUM;Curso Técnico em Informática - Integrado ao Ensino Médio;2º Ano;15;9
2018;Amambai;EE CEL. FELIPE DE BRUM;Curso Técnico em Informática - Integrado ao Ensino Médio;2º Ano;16;6
2018;Amambai;EE CEL. FELIPE DE BRUM;Curso Técnico em Informática - Integrado ao Ensino Médio;2º Ano;17;4
2018;Amambai;EE CEL. FELIPE DE BRUM;Curso Técnico em Informática - Integrado ao Ensino Médio;3º Ano;16;1
2018;Amambai;EE CEL. FELIPE DE BRUM;Curso Técnico em Informática - Integrado ao Ensino Médio;3º Ano;17;3
2018;Amambai;EE CEL. FELIPE DE BRUM;Curso Técnico em Informática - Integrado ao Ensino Médio;3º Ano;18;1
2018;Amambai;EE CEL. FELIPE DE BRUM;Curso Técnico em Informática - Integrado ao Ensino Médio;3º Ano;19;1
2018;Amambai;EE CEL. FELIPE DE BRUM;Curso Técnico em Informática - Integrado ao Ensino Médio;3º Ano;21;3
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final I;18;25
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final I;19;16
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final I;20;12
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final I;21;9
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final I;22;8
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final I;23;10
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final I;24;11
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final I;25;5
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final I;26;4
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final I;27;2
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final I;28;6
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final I;29;2
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final I;31;1
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final I;34;1
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final I;35;1
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final I;36;1
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final I;38;1
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final I;43;1
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final I;44;1
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final I;45;1
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final I;46;1
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final I;47;1
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final I;48;1
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final I;49;1
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final I;54;1
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final II;18;9
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final II;19;9
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final II;20;7
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final II;21;3
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final II;23;3
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final II;24;4
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final II;25;2
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final II;26;2
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final II;27;1
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final II;28;3
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final II;30;1
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final II;31;1
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final II;34;1
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final II;35;1
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final II;45;1
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final II;50;1
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final II;55;1
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final III;18;5
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final III;19;9
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final III;20;8
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final III;21;5
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final III;22;10
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final III;23;9
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final III;24;7
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final III;25;3
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final III;26;2
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final III;28;1
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final III;29;3
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final III;30;1
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final III;31;1
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final III;32;5
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final III;33;2
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final III;34;1
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final III;35;1
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final III;38;2
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final III;39;1
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final III;41;3
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final III;43;1
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final III;46;1
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final III;48;1
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final III;51;1
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final IV;18;2
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final IV;19;4
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final IV;20;5
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final IV;21;4
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final IV;22;2
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final IV;23;6
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final IV;24;5
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final IV;25;3
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final IV;26;3
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final IV;27;1
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final IV;29;1
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final IV;30;1
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final IV;31;1
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final IV;32;1
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final IV;33;2
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final IV;34;1
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final IV;36;1
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final IV;38;1
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final IV;39;1
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final IV;41;1
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final IV;42;1
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final IV;44;1
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final IV;47;1
2018;Amambai;EE CEL. FELIPE DE BRUM;EJA Conectando Saberes - Ensino Médio (Semestral);Módulo Final IV;48;1
2018;Amambai;EE CEL. FELIPE DE BRUM;Ensino Fundamental;1º Ano;5;8
2018;Amambai;EE CEL. FELIPE DE BRUM;Ensino Fundamental;1º Ano;6;43
2018;Amambai;EE CEL. FELIPE DE BRUM;Ensino Fundamental;1º Ano;7;2
2018;Amambai;EE CEL. FELIPE DE BRUM;Ensino Fundamental;2º Ano;6;7
2018;Amambai;EE CEL. FELIPE DE BRUM;Ensino Fundamental;2º Ano;7;28
2018;Amambai;EE CEL. FELIPE DE BRUM;Ensino Fundamental;2º Ano;8;9
2018;Amambai;EE CEL. FELIPE DE BRUM;Ensino Fundamental;2º Ano;11;1
2018;Amambai;EE CEL. FELIPE DE BRUM;Ensino Fundamental;3º Ano;7;12
2018;Amambai;EE CEL. FELIPE DE BRUM;Ensino Fundamental;3º Ano;8;25
2018;Amambai;EE CEL. FELIPE DE BRUM;Ensino Fundamental;3º Ano;9;10
2018;Amambai;EE CEL. FELIPE DE BRUM;Ensino Fundamental;3º Ano;10;2
2018;Amambai;EE CEL. FELIPE DE BRUM;Ensino Fundamental;3º Ano;11;1
2018;Amambai;EE CEL. FELIPE DE BRUM;Ensino Fundamental;3º Ano;12;1
2018;Amambai;EE CEL. FELIPE DE BRUM;Ensino Fundamental;4º Ano;8;9
2018;Amambai;EE CEL. FELIPE DE BRUM;Ensino Fundamental;4º Ano;9;18
2018;Amambai;EE CEL. FELIPE DE BRUM;Ensino Fundamental;4º Ano;10;3
2018;Amambai;EE CEL. FELIPE DE BRUM;Ensino Fundamental;4º Ano;11;1
2018;Amambai;EE CEL. FELIPE DE BRUM;Ensino Fundamental;5º Ano;9;5
2018;Amambai;EE CEL. FELIPE DE BRUM;Ensino Fundamental;5º Ano;10;12
2018;Amambai;EE CEL. FELIPE DE BRUM;Ensino Fundamental;5º Ano;11;10
2018;Amambai;EE CEL. FELIPE DE BRUM;Ensino Fundamental;5º Ano;12;3
2018;Amambai;EE CEL. FELIPE DE BRUM;Ensino Fundamental;5º Ano;13;1
2018;Amambai;EE CEL. FELIPE DE BRUM;Ensino Fundamental;6º Ano;10;11
2018;Amambai;EE CEL. FELIPE DE BRUM;Ensino Fundamental;6º Ano;11;28
2018;Amambai;EE CEL. FELIPE DE BRUM;Ensino Fundamental;6º Ano;12;20
2018;Amambai;EE CEL. FELIPE DE BRUM;Ensino Fundamental;6º Ano;13;12
2018;Amambai;EE CEL. FELIPE DE BRUM;Ensino Fundamental;6º Ano;14;11
2018;Amambai;EE CEL. FELIPE DE BRUM;Ensino Fundamental;6º Ano;15;2
2018;Amambai;EE CEL. FELIPE DE BRUM;Ensino Fundamental;7º Ano;11;7
2018;Amambai;EE CEL. FELIPE DE BRUM;Ensino Fundamental;7º Ano;12;29
2018;Amambai;EE CEL. FELIPE DE BRUM;Ensino Fundamental;7º Ano;13;8
2018;Amambai;EE CEL. FELIPE DE BRUM;Ensino Fundamental;7º Ano;14;6
2018;Amambai;EE CEL. FELIPE DE BRUM;Ensino Fundamental;7º Ano;15;2
2018;Amambai;EE CEL. FELIPE DE BRUM;Ensino Fundamental;7º Ano;16;1
2018;Amambai;EE CEL. FELIPE DE BRUM;Ensino Fundamental;8º Ano;12;16
2018;Amambai;EE CEL. FELIPE DE BRUM;Ensino Fundamental;8º Ano;13;25
2018;Amambai;EE CEL. FELIPE DE BRUM;Ensino Fundamental;8º Ano;14;20
2018;Amambai;EE CEL. FELIPE DE BRUM;Ensino Fundamental;8º Ano;15;8
2018;Amambai;EE CEL. FELIPE DE BRUM;Ensino Fundamental;8º Ano;16;4
2018;Amambai;EE CEL. FELIPE DE BRUM;Ensino Fundamental;8º Ano;17;1
2018;Amambai;EE CEL. FELIPE DE BRUM;Ensino Fundamental;8º Ano;19;1
2018;Amambai;EE CEL. FELIPE DE BRUM;Ensino Fundamental;9º Ano;13;9
2018;Amambai;EE CEL. FELIPE DE BRUM;Ensino Fundamental;9º Ano;14;12
2018;Amambai;EE CEL. FELIPE DE BRUM;Ensino Fundamental;9º Ano;15;9
2018;Amambai;EE CEL. FELIPE DE BRUM;Ensino Fundamental;9º Ano;16;3
2018;Amambai;EE CEL. FELIPE DE BRUM;Ensino Fundamental;9º Ano;18;2
2018;Amambai;EE CEL. FELIPE DE BRUM;Ensino Médio;1º Ano;13;1
2018;Amambai;EE CEL. FELIPE DE BRUM;Ensino Médio;1º Ano;14;6
2018;Amambai;EE CEL. FELIPE DE BRUM;Ensino Médio;1º Ano;15;12
